loss,params,iteration,estimators,train_time 
0.241255095881,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8617488286166272, 'learning_rate': 0.04283928703562062, 'min_child_samples': 395, 'num_leaves': 63, 'reg_alpha': 0.8273363612503386, 'reg_lambda': 0.7444021841893393, 'subsample_for_bin': 220000, 'subsample': 0.7121556663886259, 'metric': 'auc', 'verbose': 1}",124,36,0.6247925197103541
0.244753687901,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9774730732292671, 'learning_rate': 0.03288780036429866, 'min_child_samples': 135, 'num_leaves': 59, 'reg_alpha': 0.13626279769205363, 'reg_lambda': 0.480133731329415, 'subsample_for_bin': 300000, 'subsample': 0.5801907913563095, 'metric': 'auc', 'verbose': 1}",125,14,0.8846122837198891
0.243457550516,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7666572918181582, 'learning_rate': 0.1991607654459539, 'min_child_samples': 300, 'num_leaves': 75, 'reg_alpha': 0.2498130098010098, 'reg_lambda': 0.7811957752169029, 'subsample_for_bin': 200000, 'subsample': 0.6042942161471409, 'metric': 'auc', 'verbose': 1}",126,11,0.6428607247949003
0.241610216365,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6612509379652045, 'learning_rate': 0.04024061874564195, 'min_child_samples': 240, 'num_leaves': 44, 'reg_alpha': 0.6442134382423408, 'reg_lambda': 0.8814414547045687, 'subsample_for_bin': 260000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",127,24,0.48854332005566903
0.236521760107,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9170797339524954, 'learning_rate': 0.0764780032597015, 'min_child_samples': 220, 'num_leaves': 30, 'reg_alpha': 0.5629066258712072, 'reg_lambda': 0.36962460238292083, 'subsample_for_bin': 60000, 'subsample': 0.6750616563459315, 'metric': 'auc', 'verbose': 1}",128,41,0.8812865038557902
0.230385888366,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.612549948815433, 'learning_rate': 0.07040607407266451, 'min_child_samples': 280, 'num_leaves': 46, 'reg_alpha': 0.30736867677443735, 'reg_lambda': 0.4376254431813352, 'subsample_for_bin': 240000, 'subsample': 0.7217865724262533, 'metric': 'auc', 'verbose': 1}",129,115,2.032079756656458
0.239183658171,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6087245878595133, 'learning_rate': 0.17503832635281377, 'min_child_samples': 485, 'num_leaves': 96, 'reg_alpha': 0.2845151417852034, 'reg_lambda': 0.6908442137111726, 'subsample_for_bin': 240000, 'subsample': 0.7314371965762317, 'metric': 'auc', 'verbose': 1}",130,6,0.6341401110826155
0.236561519616,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.600156136369082, 'learning_rate': 0.0977712515715697, 'min_child_samples': 370, 'num_leaves': 46, 'reg_alpha': 0.31293074213561645, 'reg_lambda': 0.9111559092255085, 'subsample_for_bin': 280000, 'subsample': 0.7841913281402819, 'metric': 'auc', 'verbose': 1}",131,46,1.0096246473426618
0.230917477027,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6358408787449049, 'learning_rate': 0.079314346552383, 'min_child_samples': 275, 'num_leaves': 61, 'reg_alpha': 0.1956021210746007, 'reg_lambda': 0.8594224321712215, 'subsample_for_bin': 260000, 'subsample': 0.8714277620835291, 'metric': 'auc', 'verbose': 1}",132,173,2.8714845406925633
0.239937347923,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6261340702096853, 'learning_rate': 0.08641785877742653, 'min_child_samples': 415, 'num_leaves': 65, 'reg_alpha': 0.23274401471542383, 'reg_lambda': 0.43214087482945296, 'subsample_for_bin': 300000, 'subsample': 0.5603096206252473, 'metric': 'auc', 'verbose': 1}",133,27,0.8065814091564789
0.240978803937,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6493544938209569, 'learning_rate': 0.14502892042705004, 'min_child_samples': 325, 'num_leaves': 71, 'reg_alpha': 0.1252658221656179, 'reg_lambda': 0.6528481411040838, 'subsample_for_bin': 220000, 'subsample': 0.6371452503686048, 'metric': 'auc', 'verbose': 1}",134,38,1.0503848445951007
0.233651132613,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6146366236962565, 'learning_rate': 0.07002625111879429, 'min_child_samples': 340, 'num_leaves': 56, 'reg_alpha': 0.07095177046573753, 'reg_lambda': 0.5272449774910057, 'subsample_for_bin': 240000, 'subsample': 0.6893037048894575, 'metric': 'auc', 'verbose': 1}",135,114,1.798526560940445
0.280726815233,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6412292780365312, 'learning_rate': 0.10863818860258947, 'min_child_samples': 30, 'num_leaves': 88, 'reg_alpha': 0.4256265696010827, 'reg_lambda': 0.5670906356091211, 'subsample_for_bin': 280000, 'subsample': 0.9729206208783556, 'metric': 'auc', 'verbose': 1}",136,4,1.7916525252680913
0.243201579021,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6563641779853193, 'learning_rate': 0.1256882318869492, 'min_child_samples': 150, 'num_leaves': 79, 'reg_alpha': 0.4979767918091811, 'reg_lambda': 0.7357813686090222, 'subsample_for_bin': 240000, 'subsample': 0.8633743428169827, 'metric': 'auc', 'verbose': 1}",137,7,1.0346031824310558
0.233609346526,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6841221633171815, 'learning_rate': 0.0385240811713294, 'min_child_samples': 285, 'num_leaves': 83, 'reg_alpha': 0.26410890230291356, 'reg_lambda': 0.826335099985304, 'subsample_for_bin': 200000, 'subsample': 0.9954681195881359, 'metric': 'auc', 'verbose': 1}",138,266,4.349765430562911
0.253545142206,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.703037709056429, 'learning_rate': 0.06359207732876285, 'min_child_samples': 80, 'num_leaves': 50, 'reg_alpha': 0.34582494678391457, 'reg_lambda': 0.9791744086613926, 'subsample_for_bin': 260000, 'subsample': 0.5094802864363006, 'metric': 'auc', 'verbose': 1}",139,15,1.465961042051731
0.236028106221,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6724013813642187, 'learning_rate': 0.030027243136183577, 'min_child_samples': 310, 'num_leaves': 41, 'reg_alpha': 0.3711508290610634, 'reg_lambda': 0.4630043427636759, 'subsample_for_bin': 280000, 'subsample': 0.781360221942397, 'metric': 'auc', 'verbose': 1}",140,284,4.587150587400174
0.234362879287,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7291273693160294, 'learning_rate': 0.16201714421421448, 'min_child_samples': 295, 'num_leaves': 47, 'reg_alpha': 0.20894436026264118, 'reg_lambda': 0.9491774881464947, 'subsample_for_bin': 300000, 'subsample': 0.9312783848599866, 'metric': 'auc', 'verbose': 1}",141,18,0.9485285418904823
0.238035713024,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6236427806678694, 'learning_rate': 0.056845880067677705, 'min_child_samples': 195, 'num_leaves': 73, 'reg_alpha': 0.39893850928171165, 'reg_lambda': 0.7674786894543505, 'subsample_for_bin': 180000, 'subsample': 0.7222159106560053, 'metric': 'auc', 'verbose': 1}",142,114,2.545193508356988
0.239461404519,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7112794917870653, 'learning_rate': 0.09346646320358483, 'min_child_samples': 380, 'num_leaves': 128, 'reg_alpha': 0.15929541647188863, 'reg_lambda': 0.6000393314564654, 'subsample_for_bin': 220000, 'subsample': 0.8606011515166597, 'metric': 'auc', 'verbose': 1}",143,63,1.3936674425158344
0.242707214192,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6067291690097595, 'learning_rate': 0.027930746460048766, 'min_child_samples': 210, 'num_leaves': 54, 'reg_alpha': 0.6108799507760871, 'reg_lambda': 0.6325868133728632, 'subsample_for_bin': 260000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",144,35,0.585910207822053
0.252429326272,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7560758991164522, 'learning_rate': 0.13793328658412546, 'min_child_samples': 100, 'num_leaves': 35, 'reg_alpha': 0.2987856224500754, 'reg_lambda': 0.8064910706504986, 'subsample_for_bin': 240000, 'subsample': 0.6287903418024955, 'metric': 'auc', 'verbose': 1}",145,6,1.5107050270976288
0.234484164487,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8277990991334915, 'learning_rate': 0.0493869790154193, 'min_child_samples': 255, 'num_leaves': 39, 'reg_alpha': 0.44846611113853807, 'reg_lambda': 0.20093463816983467, 'subsample_for_bin': 200000, 'subsample': 0.5434580144197236, 'metric': 'auc', 'verbose': 1}",146,62,1.1019779302755524
0.23474228535,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8425605329295963, 'learning_rate': 0.06636994421131322, 'min_child_samples': 265, 'num_leaves': 32, 'reg_alpha': 0.4997563986692781, 'reg_lambda': 0.2607622946999744, 'subsample_for_bin': 260000, 'subsample': 0.7647200882727015, 'metric': 'auc', 'verbose': 1}",147,51,0.9494799520912238
0.238044930605,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9430774717775527, 'learning_rate': 0.05924693985677668, 'min_child_samples': 230, 'num_leaves': 37, 'reg_alpha': 0.32767747599277947, 'reg_lambda': 0.33180817689058895, 'subsample_for_bin': 280000, 'subsample': 0.6338729042122528, 'metric': 'auc', 'verbose': 1}",148,48,1.0379200965039672
0.233683148288,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9001048783136388, 'learning_rate': 0.05393165820665795, 'min_child_samples': 245, 'num_leaves': 51, 'reg_alpha': 0.6676314429791597, 'reg_lambda': 0.28976194203498185, 'subsample_for_bin': 240000, 'subsample': 0.5102956446801475, 'metric': 'auc', 'verbose': 1}",149,62,1.1197372179535705
0.240052716546,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7873202094736642, 'learning_rate': 0.07422050736416443, 'min_child_samples': 350, 'num_leaves': 45, 'reg_alpha': 0.546388349883441, 'reg_lambda': 0.3878298503625103, 'subsample_for_bin': 300000, 'subsample': 0.5344465730393695, 'metric': 'auc', 'verbose': 1}",150,47,0.7772458918830125
0.233039611994,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.859852531993505, 'learning_rate': 0.03455835847116776, 'min_child_samples': 280, 'num_leaves': 42, 'reg_alpha': 0.5891957269051564, 'reg_lambda': 0.43968838626713025, 'subsample_for_bin': 220000, 'subsample': 0.7203827512653009, 'metric': 'auc', 'verbose': 1}",151,72,1.0262939968342835
0.24000239046,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8710422869005929, 'learning_rate': 0.06318310097690968, 'min_child_samples': 320, 'num_leaves': 57, 'reg_alpha': 0.46323811696598355, 'reg_lambda': 0.29679452602358664, 'subsample_for_bin': 60000, 'subsample': 0.5606220616872711, 'metric': 'auc', 'verbose': 1}",152,56,0.85433339086876
0.241768219384,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8822926151592246, 'learning_rate': 0.04563050138810628, 'min_child_samples': 160, 'num_leaves': 34, 'reg_alpha': 0.3597001926044556, 'reg_lambda': 0.3582197637044842, 'subsample_for_bin': 40000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",153,16,0.5810082565449193
0.234895267198,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8050735028701727, 'learning_rate': 0.10427047984078588, 'min_child_samples': 225, 'num_leaves': 47, 'reg_alpha': 0.7142235582303507, 'reg_lambda': 0.23052093189945327, 'subsample_for_bin': 120000, 'subsample': 0.9627238384761039, 'metric': 'auc', 'verbose': 1}",154,32,0.8641807912108561
0.235671845314,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8471525198258131, 'learning_rate': 0.11742540280012577, 'min_child_samples': 270, 'num_leaves': 49, 'reg_alpha': 0.41077338631414984, 'reg_lambda': 0.33305120893063805, 'subsample_for_bin': 80000, 'subsample': 0.5747567222732715, 'metric': 'auc', 'verbose': 1}",155,18,0.7587668127948746
0.238460783118,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7474561785058195, 'learning_rate': 0.040799153892470456, 'min_child_samples': 310, 'num_leaves': 52, 'reg_alpha': 0.38708105688913363, 'reg_lambda': 0.41272207412347933, 'subsample_for_bin': 160000, 'subsample': 0.540148244152123, 'metric': 'auc', 'verbose': 1}",156,118,1.932660992375986
0.232424781399,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6987116887218162, 'learning_rate': 0.04366061002382445, 'min_child_samples': 290, 'num_leaves': 30, 'reg_alpha': 0.48538159658051344, 'reg_lambda': 0.485830182321447, 'subsample_for_bin': 20000, 'subsample': 0.7731558413180483, 'metric': 'auc', 'verbose': 1}",157,67,0.8151352351746937
0.235940131867,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6685014039013875, 'learning_rate': 0.08443923813322066, 'min_child_samples': 335, 'num_leaves': 39, 'reg_alpha': 0.2518435552516067, 'reg_lambda': 0.11434355266275528, 'subsample_for_bin': 220000, 'subsample': 0.8851668475453779, 'metric': 'auc', 'verbose': 1}",158,33,0.679302450643263
0.232439765014,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7339038795097729, 'learning_rate': 0.03121975437212217, 'min_child_samples': 260, 'num_leaves': 118, 'reg_alpha': 0.5173585800352205, 'reg_lambda': 0.16462875509186625, 'subsample_for_bin': 260000, 'subsample': 0.5738799628782842, 'metric': 'auc', 'verbose': 1}",159,323,5.256210555887719
0.237696900202,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.772802407467581, 'learning_rate': 0.02457565539066485, 'min_child_samples': 175, 'num_leaves': 59, 'reg_alpha': 0.7866635564538169, 'reg_lambda': 0.3797627672371917, 'subsample_for_bin': 180000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",160,33,0.558606896089259
0.23475728915,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6318435265247246, 'learning_rate': 0.03754516159910824, 'min_child_samples': 210, 'num_leaves': 36, 'reg_alpha': 0.18049021292893663, 'reg_lambda': 0.20476362250768632, 'subsample_for_bin': 140000, 'subsample': 0.9245935948950358, 'metric': 'auc', 'verbose': 1}",161,70,0.9619621547085444
0.239028207368,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8348520873824226, 'learning_rate': 0.04974244578213801, 'min_child_samples': 200, 'num_leaves': 67, 'reg_alpha': 0.4397012594915748, 'reg_lambda': 0.9991400913675035, 'subsample_for_bin': 80000, 'subsample': 0.7904261757948834, 'metric': 'auc', 'verbose': 1}",162,38,0.8544658236223768
0.238984851657,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8187898335866551, 'learning_rate': 0.0552396754817019, 'min_child_samples': 235, 'num_leaves': 62, 'reg_alpha': 0.27472042843934896, 'reg_lambda': 0.5408832312169567, 'subsample_for_bin': 280000, 'subsample': 0.5005969548266724, 'metric': 'auc', 'verbose': 1}",163,49,1.3320305238103174
0.240275835551,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7991725571264054, 'learning_rate': 0.07938433202772098, 'min_child_samples': 365, 'num_leaves': 42, 'reg_alpha': 0.7621224295304035, 'reg_lambda': 0.5172925519200946, 'subsample_for_bin': 200000, 'subsample': 0.7418846268853454, 'metric': 'auc', 'verbose': 1}",164,46,0.6712852820392072
0.238527185304,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.718003429142971, 'learning_rate': 0.07260109291738687, 'min_child_samples': 305, 'num_leaves': 33, 'reg_alpha': 0.8773885820667964, 'reg_lambda': 0.468283454360589, 'subsample_for_bin': 40000, 'subsample': 0.5898370311173777, 'metric': 'auc', 'verbose': 1}",165,47,0.7013788244457828
0.240872045118,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7648519386402571, 'learning_rate': 0.09156277654206847, 'min_child_samples': 255, 'num_leaves': 99, 'reg_alpha': 0.6443485882911301, 'reg_lambda': 0.932761557642036, 'subsample_for_bin': 100000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",166,10,0.4498557785145749
0.237297777823,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6447585748872305, 'learning_rate': 0.09838379281185901, 'min_child_samples': 330, 'num_leaves': 40, 'reg_alpha': 0.3129358146130073, 'reg_lambda': 0.50289674401414, 'subsample_for_bin': 240000, 'subsample': 0.8434732685130125, 'metric': 'auc', 'verbose': 1}",167,24,0.6414560510270348
0.23691798433,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6947921301469553, 'learning_rate': 0.06684092453350368, 'min_child_samples': 185, 'num_leaves': 64, 'reg_alpha': 0.5659068284737246, 'reg_lambda': 0.9065506021890171, 'subsample_for_bin': 60000, 'subsample': 0.6969220561512268, 'metric': 'auc', 'verbose': 1}",168,48,1.6797745540161486
0.234645625501,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7423874398400541, 'learning_rate': 0.18836847936258114, 'min_child_samples': 280, 'num_leaves': 30, 'reg_alpha': 0.6290147363032712, 'reg_lambda': 0.3133949808783643, 'subsample_for_bin': 120000, 'subsample': 0.8213218053525937, 'metric': 'auc', 'verbose': 1}",169,12,0.648635956490125
0.235192508394,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6886475328615668, 'learning_rate': 0.04724642959214691, 'min_child_samples': 245, 'num_leaves': 54, 'reg_alpha': 0.2191460229514442, 'reg_lambda': 0.24260620474589015, 'subsample_for_bin': 300000, 'subsample': 0.6549846709251087, 'metric': 'auc', 'verbose': 1}",170,36,1.3277090047899947
0.239906666105,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9061895410804263, 'learning_rate': 0.12758912926256602, 'min_child_samples': 355, 'num_leaves': 45, 'reg_alpha': 0.5413639784491269, 'reg_lambda': 0.5678016514740594, 'subsample_for_bin': 20000, 'subsample': 0.9472414689828876, 'metric': 'auc', 'verbose': 1}",171,30,0.6305325652970168
0.234374832427,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8115268064056247, 'learning_rate': 0.04147270015954618, 'min_child_samples': 220, 'num_leaves': 49, 'reg_alpha': 0.08880517654077769, 'reg_lambda': 0.07633557725934756, 'subsample_for_bin': 280000, 'subsample': 0.9889139031482949, 'metric': 'auc', 'verbose': 1}",172,44,0.9691506489066342
0.248177853842,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8916818234857997, 'learning_rate': 0.11084132586003753, 'min_child_samples': 320, 'num_leaves': 150, 'reg_alpha': 0.3453787325723554, 'reg_lambda': 0.45425237190289314, 'subsample_for_bin': 160000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",173,9,0.43045881299804023
0.234245846846,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6619071012505438, 'learning_rate': 0.02576218317718389, 'min_child_samples': 270, 'num_leaves': 37, 'reg_alpha': 0.42349266716044565, 'reg_lambda': 0.42779284230008957, 'subsample_for_bin': 220000, 'subsample': 0.9043586712041989, 'metric': 'auc', 'verbose': 1}",174,216,3.641511739277121
0.238032111496,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.783591257758666, 'learning_rate': 0.03549084716294313, 'min_child_samples': 300, 'num_leaves': 69, 'reg_alpha': 0.6020142250539985, 'reg_lambda': 0.8738936641583847, 'subsample_for_bin': 260000, 'subsample': 0.516851264046151, 'metric': 'auc', 'verbose': 1}",175,72,0.9246371744279713
0.237082396484,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6547237169574318, 'learning_rate': 0.06899269712645159, 'min_child_samples': 165, 'num_leaves': 57, 'reg_alpha': 0.021588026837892738, 'reg_lambda': 0.358528560442787, 'subsample_for_bin': 180000, 'subsample': 0.7539897769295822, 'metric': 'auc', 'verbose': 1}",176,24,0.863725311196049
0.237786846187,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7091014651588285, 'learning_rate': 0.060031289513852094, 'min_child_samples': 400, 'num_leaves': 77, 'reg_alpha': 0.3828939161079309, 'reg_lambda': 0.7020433314866137, 'subsample_for_bin': 200000, 'subsample': 0.7454592394216766, 'metric': 'auc', 'verbose': 1}",177,129,2.162014573698343
0.242966807401,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7568548715309651, 'learning_rate': 0.031914110526873846, 'min_child_samples': 125, 'num_leaves': 136, 'reg_alpha': 0.7354532259931271, 'reg_lambda': 0.13971806776149376, 'subsample_for_bin': 240000, 'subsample': 0.5010060425586514, 'metric': 'auc', 'verbose': 1}",178,31,0.9511040541874536
0.236326234133,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6805350937418793, 'learning_rate': 0.05267194211930634, 'min_child_samples': 345, 'num_leaves': 32, 'reg_alpha': 0.2913257247801742, 'reg_lambda': 0.625333172485083, 'subsample_for_bin': 40000, 'subsample': 0.670952254677045, 'metric': 'auc', 'verbose': 1}",179,71,0.7882707800981734
0.232883104028,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.601588428974131, 'learning_rate': 0.019310015701106933, 'min_child_samples': 290, 'num_leaves': 45, 'reg_alpha': 0.1408395894777227, 'reg_lambda': 0.836836921992376, 'subsample_for_bin': 60000, 'subsample': 0.7688259530073374, 'metric': 'auc', 'verbose': 1}",180,361,5.628937831133953
0.238501181802,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6110802457751644, 'learning_rate': 0.02890509808903817, 'min_child_samples': 445, 'num_leaves': 55, 'reg_alpha': 0.6765170693906761, 'reg_lambda': 0.5883221960135006, 'subsample_for_bin': 280000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",181,6,0.3538963350756603
0.234707616256,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7249947050738085, 'learning_rate': 0.023409977728129104, 'min_child_samples': 205, 'num_leaves': 43, 'reg_alpha': 0.47372340096388865, 'reg_lambda': 0.2667473419191277, 'subsample_for_bin': 140000, 'subsample': 0.6522744467425023, 'metric': 'auc', 'verbose': 1}",182,106,1.204515236554471
0.237120049517,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6200740001774833, 'learning_rate': 0.10067266231602892, 'min_child_samples': 375, 'num_leaves': 52, 'reg_alpha': 0.5215784527933972, 'reg_lambda': 0.8554194587189292, 'subsample_for_bin': 20000, 'subsample': 0.9045194511871941, 'metric': 'auc', 'verbose': 1}",183,24,0.5488257121237439
0.239854729746,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8638549888815098, 'learning_rate': 0.09112311904149509, 'min_child_samples': 235, 'num_leaves': 61, 'reg_alpha': 0.11195819267489679, 'reg_lambda': 0.4407846155048281, 'subsample_for_bin': 300000, 'subsample': 0.811642567838466, 'metric': 'auc', 'verbose': 1}",184,29,1.1253240515889047
0.234362644643,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9368276215255142, 'learning_rate': 0.08139015392508245, 'min_child_samples': 250, 'num_leaves': 35, 'reg_alpha': 0.3367360541729994, 'reg_lambda': 0.3990658039813872, 'subsample_for_bin': 240000, 'subsample': 0.6007182705938047, 'metric': 'auc', 'verbose': 1}",185,36,0.7817682764816709
0.229369835365,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6366066122208839, 'learning_rate': 0.0768325103368712, 'min_child_samples': 270, 'num_leaves': 40, 'reg_alpha': 0.2380501762795807, 'reg_lambda': 0.7178668144759734, 'subsample_for_bin': 260000, 'subsample': 0.632168199256832, 'metric': 'auc', 'verbose': 1}",186,40,0.7234851202933896
0.24087511344,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6350616340713326, 'learning_rate': 0.156705442257014, 'min_child_samples': 190, 'num_leaves': 72, 'reg_alpha': 0.073362172149081, 'reg_lambda': 0.6808979859818921, 'subsample_for_bin': 260000, 'subsample': 0.7282921028784681, 'metric': 'auc', 'verbose': 1}",187,33,0.8275562084227204
0.240544394875,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6451240388961732, 'learning_rate': 0.13168712928463663, 'min_child_samples': 310, 'num_leaves': 66, 'reg_alpha': 0.20219842178515163, 'reg_lambda': 0.7654007045293391, 'subsample_for_bin': 260000, 'subsample': 0.9300917006858502, 'metric': 'auc', 'verbose': 1}",188,17,0.8334807732853733
0.244102718671,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.625854478689062, 'learning_rate': 0.17142652290858462, 'min_child_samples': 275, 'num_leaves': 92, 'reg_alpha': 0.2621772908242156, 'reg_lambda': 0.7182753653225653, 'subsample_for_bin': 300000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",189,5,0.35522509550810355
0.235586686135,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6713473362401212, 'learning_rate': 0.12284655199023695, 'min_child_samples': 360, 'num_leaves': 47, 'reg_alpha': 0.23741205446573155, 'reg_lambda': 0.7991109100989573, 'subsample_for_bin': 220000, 'subsample': 0.7022308583140453, 'metric': 'auc', 'verbose': 1}",190,20,0.5598891111185367
0.233424136785,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6497983151994017, 'learning_rate': 0.07635755132814628, 'min_child_samples': 295, 'num_leaves': 59, 'reg_alpha': 0.040612607828560354, 'reg_lambda': 0.6532418349017883, 'subsample_for_bin': 280000, 'subsample': 0.6294226499986817, 'metric': 'auc', 'verbose': 1}",191,37,0.6854181841249556
0.237688148546,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6013042074548272, 'learning_rate': 0.08647626394068483, 'min_child_samples': 410, 'num_leaves': 38, 'reg_alpha': 0.23476218583862127, 'reg_lambda': 0.7377519520538046, 'subsample_for_bin': 240000, 'subsample': 0.6003724833946708, 'metric': 'auc', 'verbose': 1}",192,114,1.6880685015348718
0.236336585409,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.662974302972664, 'learning_rate': 0.10542995979591326, 'min_child_samples': 335, 'num_leaves': 75, 'reg_alpha': 0.31511471078678194, 'reg_lambda': 0.8872548122622863, 'subsample_for_bin': 280000, 'subsample': 0.5549498899371924, 'metric': 'auc', 'verbose': 1}",193,35,0.6349898417429358
0.236846374827,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.637934507483971, 'learning_rate': 0.05594120321298108, 'min_child_samples': 220, 'num_leaves': 50, 'reg_alpha': 0.17094672359776042, 'reg_lambda': 0.6715367579258135, 'subsample_for_bin': 240000, 'subsample': 0.609611258697759, 'metric': 'auc', 'verbose': 1}",194,67,0.9490031387672389
0.240039285173,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6894949360354369, 'learning_rate': 0.148281192096312, 'min_child_samples': 320, 'num_leaves': 41, 'reg_alpha': 0.36254949493223493, 'reg_lambda': 0.782612184913283, 'subsample_for_bin': 220000, 'subsample': 0.6220732125592199, 'metric': 'auc', 'verbose': 1}",195,18,0.835634329340337
